Job_Satisfaction,Uses_AI,Salary,TimeSearching_Min,Years_Exp,Is_Remote
8,1,3867,NA,3,0
4,0,165000,NA,5,0
4,1,150000,NA,13,1
8,1,80953,NA,15,0
8,0,74110,NA,0.5,0
7,0,183000,NA,11,0
7,1,75184,NA,20,0
8,1,101910,NA,9,0
6,1,896,NA,0.5,0
6,1,83000,NA,10,0
9,1,48000,NA,7,0
6,1,123517,NA,10,0
7,1,150369,NA,18,0
8,1,64691,NA,18,0
5,0,68740,NA,10,0
4,1,81123,NA,26,1
7,0,110000,NA,23,0
5,1,42564,NA,11,1
8,1,95541,NA,16,1
7,1,90221,NA,12,0
4,1,207000,NA,32,1
5,0,124127,NA,10,1
6,1,180000,NA,3,1
8,0,18000,NA,2,0
5,1,82703,NA,7,1
9,0,29000,NA,30,0
8,0,51935,NA,4,1
7,0,58947,NA,12,0
10,0,136,NA,0.5,1
8,0,210000,NA,43,1
3,1,76000,NA,20,1
10,1,120000,NA,8,1
7,0,62296,NA,11,1
8,1,300000,NA,9,1
5,1,36266,NA,7,1
10,0,305000,NA,8,0
5,1,69814,NA,7,0
3,1,100000,NA,5,1
8,1,105500,NA,15,1
5,0,37297,NA,2,0
6,1,33296,NA,7,0
6,0,103000,NA,12,1
8,1,58000,NA,16,1
10,1,33296,NA,2,1
6,1,80220,NA,3,0
5,1,80555,NA,13,0
5,0,160000,NA,9,0
8,1,60863,NA,6,0
9,0,130000,NA,5,0
0,1,98599,NA,13,1
6,0,11189,NA,8,0
10,1,170828,NA,38,1
9,0,82000,NA,6,0
7,0,49407,NA,24,1
8,1,145386,NA,23,1
7,0,120000,NA,3,0
7,1,23375,NA,13,0
9,0,226000,NA,23,1
9,1,127000,NA,3,0
8,0,32954,NA,10,1
3,1,86039,NA,10,0
8,1,53248,NA,7,0
10,0,38666,NA,2,1
2,1,53808,NA,10,1
7,1,7344,NA,3,0
8,0,97740,NA,15,0
8,1,382164,NA,8,0
6,1,180000,NA,10,1
2,1,142000,NA,12,0
10,0,160000,NA,19,1
8,1,91295,NA,10,1
8,0,51555,NA,15,0
7,1,36000,NA,5,1
8,1,152517,NA,15,1
10,1,200000,NA,9,1
7,1,122913,NA,16,1
1,1,8951,NA,3,0
8,1,127813,NA,8,0
6,0,110000,NA,8,1
8,1,30074,NA,24,1
4,1,43620,NA,10,0
6,0,69814,NA,13,1
3,0,230000,NA,10,0
8,1,70063,NA,20,0
3,0,98135,NA,12,1
8,1,185000,NA,25,1
7,1,15536,NA,3,0
8,0,5543,NA,37,0
4,1,108906,NA,5,1
9,0,6183,NA,6,0
7,1,19142,NA,5,1
8,1,69814,NA,13,0
4,0,82802,NA,42,0
9,1,42962,NA,10,1
8,1,119635,NA,24,0
8,1,260000,NA,28,0
6,0,30000,NA,2,1
6,1,26852,NA,0.5,0
7,0,85925,NA,50,0
5,0,121018,NA,11,0
4,0,42962,NA,7,0
5,1,95592,NA,9,0
7,1,85925,NA,17,1
10,0,25176,NA,12,1
8,0,73748,NA,20,0
10,0,235000,NA,32,1
3,0,46000,NA,12,0
8,1,41872,NA,8,0
5,0,45111,NA,6,0
8,1,62000,NA,30,0
6,1,53703,NA,7,0
9,1,79201,NA,20,0
9,1,91295,NA,16,1
9,0,130000,NA,33,1
6,0,104458,NA,35,0
8,1,110000,NA,7,1
7,1,53703,NA,9,0
8,0,36365,NA,10,1
2,1,56925,NA,3,0
10,1,230000,NA,18,1
9,1,65271,NA,9,0
8,1,144998,NA,33,1
3,1,115000,NA,4,1
7,0,600000,NA,31,1
10,0,200000,NA,21,1
8,0,64444,NA,9,1
10,1,197000,NA,5,1
8,0,70000,NA,12,1
9,1,80000,NA,4,1
7,1,32222,NA,4,1
7,1,112777,NA,18,0
9,1,50955,NA,2,0
8,1,300000,NA,3,0
8,0,130000,NA,22,0
0,0,75184,NA,9,1
8,1,1061,NA,2,1
9,1,163000,NA,25,1
9,1,73487,NA,0.5,0
7,1,95541,NA,15,1
9,1,53205,NA,7,0
7,0,72499,NA,16,1
10,1,18765,NA,8,1
6,0,155000,NA,16,0
7,0,42640,NA,15,0
6,1,118147,NA,34,1
6,0,214812,NA,27,1
8,1,120330,NA,14,0
7,0,52840,NA,14,0
6,1,171850,NA,4,1
7,1,64341,NA,4,0
7,1,120000,NA,8,0
5,1,74110,NA,6,0
8,0,2073,NA,2,0
9,1,96666,NA,23,1
8,1,121429,NA,9,0
4,0,110000,NA,11,1
8,1,57325,NA,11,0
8,0,91295,NA,10,0
9,1,77000,NA,2,0
6,0,90866,NA,6,1
7,1,70849,NA,9,1
2,0,48333,NA,30,0
7,0,145000,NA,45,0
0,0,138216,NA,12,1
7,1,63370,NA,4,1
10,0,44544,NA,8,0
8,1,142614,NA,8,0
6,0,70656,NA,20,1
9,0,96666,NA,5,1
9,1,21534,NA,1,0
8,1,206000,NA,15,1
3,1,64444,NA,4,0
7,1,27231,NA,5,1
10,1,159235,NA,12,0
6,1,142000,NA,8,1
9,1,92000,NA,5,0
7,1,69814,NA,10,0
8,1,53703,NA,14,0
9,1,190000,NA,14,1
5,1,74239,NA,12,1
9,1,116309,NA,35,0
7,0,160000,NA,26,1
4,1,62706,NA,2,0
8,1,56710,NA,14,1
2,0,945000,NA,3,1
5,0,89172,NA,17,1
9,1,161905,NA,10,0
7,0,145000,NA,12,1
6,1,76307,NA,12,0
4,0,175000,NA,28,1
8,1,300000,NA,50,1
7,1,121000,NA,2,0
2,1,119221,NA,11,1
9,1,5576,NA,8,0
7,1,76373,NA,10,0
8,0,80555,NA,9,0
9,1,8973,NA,3,0
7,1,24684,NA,5,0
2,0,43000,NA,5,1
3,1,79189,NA,5,0
7,1,115615,NA,7,0
7,1,220000,NA,18,1
10,1,21564,NA,6,1
7,0,165000,NA,18,1
6,1,250000,NA,8,1
6,1,27251,NA,3,0
10,1,70000,NA,9,0
7,1,50885,NA,17,0
7,1,85000,NA,2,0
3,0,75184,NA,10,1
7,1,320000,NA,15,1
6,0,125000,NA,8,1
4,1,53703,NA,9,1
9,0,38666,NA,10,1
7,0,89108,NA,30,1
10,1,135000,NA,20,1
8,0,25193,NA,3,0
10,0,96666,NA,22,0
8,1,57230,NA,6,0
7,0,82802,NA,15,1
8,0,185000,NA,4,1
7,1,79,NA,5,1
7,1,32222,NA,4,0
3,1,3230,NA,3,0
8,1,8400,NA,1,0
8,1,169000,NA,36,0
8,1,17772,NA,3,1
5,0,53703,NA,15,0
7,1,153000,NA,10,0
7,0,135000,NA,3,0
8,0,47854,NA,6,0
7,0,25777,NA,3,0
3,1,102036,NA,13,0
6,1,1975,NA,3,1
10,1,140000,NA,8,0
2,0,185000,NA,19,1
9,0,110000,NA,26,0
8,1,30525,NA,10,0
7,1,94501,NA,8,1
6,0,91295,NA,20,0
10,1,206000,NA,8,1
6,1,5025,NA,1,0
9,1,86,NA,8,1
9,0,59073,NA,1,1
10,0,12373,NA,1,0
8,1,69121,NA,3,0
9,1,111417,NA,12,0
7,0,47952,NA,9,0
8,0,48333,NA,3,0
8,0,139628,NA,10,0
9,1,111417,NA,5,0
8,1,273884,NA,15,1
5,1,40383,NA,3,1
8,1,50000,NA,35,1
9,0,247156,NA,12,1
5,0,200000,NA,16,1
10,0,681,NA,5,1
9,1,83777,NA,28,0
7,0,155000,NA,6,1
7,1,34370,NA,1,0
10,1,35806,NA,13,0
8,1,37592,NA,15,1
10,0,215000,NA,20,1
8,1,111000,NA,12,0
4,0,37120,NA,5,1
8,0,79279,NA,15,0
8,0,135000,NA,25,0
3,0,46276,NA,3,1
2,1,112777,NA,10,0
5,1,59300,NA,4,1
10,1,200000,NA,21,1
8,1,48333,NA,14,1
8,0,146496,NA,18,1
5,1,86039,NA,4,0
9,1,181732,NA,16,0
7,0,114649,NA,2,0
10,1,139239,NA,12,0
9,1,83597,NA,8,1
9,0,161109,NA,31,0
9,1,29092,NA,9,1
8,0,250000,NA,26,1
4,0,150000,NA,26,0
4,1,13302,NA,2,0
8,1,13054,NA,10,1
3,0,240000,NA,20,1
8,1,180000,NA,25,1
8,0,165000,NA,28,0
3,0,61222,NA,10,0
8,1,106369,NA,35,1
4,0,9600,NA,10,1
7,0,185000,NA,30,1
8,1,56604,NA,24,0
0,0,75184,NA,8,1
10,0,69351,NA,7,1
8,1,1000000,NA,13,0
8,0,29092,NA,19,1
8,0,64444,NA,8,1
3,1,128887,NA,5,0
0,1,72693,NA,10,1
7,0,181000,NA,6,1
6,0,59241,NA,8,1
0,0,185000,NA,17,1
8,0,75184,NA,10,0
8,1,112309,NA,8,0
7,0,34832,NA,5,0
3,0,300000,NA,22,0
7,0,86472,NA,8,1
5,1,664,NA,6,0
8,0,48333,NA,9,0
8,0,134454,NA,20,1
6,1,13445,NA,0.5,1
10,1,53703,NA,18,1
7,1,592,NA,3,1
8,0,43435,NA,14,1
8,1,55438,NA,6,0
8,1,50955,NA,7,0
9,1,83777,NA,9,1
8,0,122000,NA,14,1
9,1,195000,NA,16,1
8,1,115000,NA,18,0
9,0,190000,NA,31,0
7,0,47854,NA,25,0
9,1,87231,NA,6,1
10,1,44544,NA,3,1
8,1,73937,NA,11,0
8,1,89412,NA,10,1
8,1,91295,NA,28,1
6,1,229000,NA,16,1
7,0,91570,NA,12,0
8,1,50000,NA,6,0
6,0,79894,NA,8,1
3,0,66242,NA,10,1
7,1,89147,NA,5,1
4,1,38140,NA,5,1
5,1,26,NA,3,1
7,0,42962,NA,4,1
8,1,160000,NA,30,1
7,0,122000,NA,5,0
3,0,138000,NA,27,0
10,0,195000,NA,8,1
8,1,750000,NA,17,0
6,1,160000,NA,25,1
8,0,90000,NA,8,1
3,0,85000,NA,9,1
7,1,639000,NA,17,1
10,1,120000,NA,10,1
9,1,180000,NA,9,1
7,1,41244,NA,5,1
7,1,10311,NA,1,1
7,1,30773,NA,3,0
8,0,191082,NA,40,0
3,0,2000000,NA,13,1
5,1,115000,NA,2,0
8,1,98000,NA,7,1
10,1,64629,NA,8,1
9,1,64444,NA,12,0
10,1,107440,NA,1,0
8,1,45284,NA,18,1
7,1,46185,NA,8,0
8,1,84000,NA,12,1
7,0,40763,NA,25,1
5,0,65000,NA,5,0
8,0,518,NA,2,0
6,0,358904,NA,12,0
4,1,9589,NA,3,0
7,1,107406,NA,8,0
4,1,57325,NA,11,1
8,1,74709,NA,7,0
1,0,146496,NA,11,0
4,1,82000,NA,6,0
8,1,48407,NA,1,1
8,0,112312,NA,7,0
9,0,130000,NA,29,1
7,0,181,NA,24,0
5,0,28640,NA,0.5,0
10,1,55851,NA,3,0
4,1,362000,NA,28,1
6,0,128887,NA,27,1
5,0,250000,NA,30,0
7,0,87000,NA,3,1
8,1,110000,NA,4,1
9,0,82802,NA,1,0
8,1,5435,NA,5,0
7,1,80000,NA,4,1
9,1,200000,NA,16,0
10,0,45111,NA,4,1
3,1,210000,NA,23,1
8,1,165000,NA,8,0
5,1,1975,NA,7,1
7,1,34370,NA,4,1
9,1,116000,NA,20,1
7,1,24616,NA,16,0
8,1,75473,NA,8,1
8,1,18661,NA,14,1
10,0,100000,NA,38,1
6,1,31195,NA,8,0
4,0,104000,NA,6,0
6,1,134000,NA,5,0
3,1,100275,NA,4,0
8,0,156000,NA,10,1
8,1,22658,NA,3,0
8,0,38666,NA,12,0
9,1,82802,NA,14,0
10,1,39609,NA,10,1
10,1,78634,NA,1,0
7,1,110000,NA,0.5,0
7,1,12342,NA,5,0
3,0,110827,NA,18,1
8,0,184712,NA,25,1
7,1,81528,NA,4,0
8,1,119810,NA,16,0
8,1,30000,NA,4,0
8,1,80555,NA,16,0
5,0,741,NA,24,1
5,1,4010,NA,0.5,0
10,1,1000000,NA,22,1
9,0,56925,NA,16,0
8,0,160000,NA,30,0
5,1,1332930,NA,3,1
4,1,7360,NA,6,0
10,0,110622,NA,27,0
8,0,130000,NA,6,0
8,1,159924,NA,19,0
3,0,67666,NA,5,1
8,0,42962,NA,2,0
9,1,89172,NA,3,1
10,1,84000,NA,2,1
9,1,222000,NA,10,0
7,1,70063,NA,2,0
8,1,55032,NA,20,0
8,0,41192,NA,11,0
8,0,43127,NA,5,1
8,1,180000,NA,6,1
6,1,21052,NA,0.5,0
3,0,89172,NA,40,1
8,0,60000,NA,1,0
5,1,65000,NA,14,1
7,1,75184,NA,17,0
8,0,24202,NA,3,1
6,0,200000,NA,6,0
8,1,61222,NA,22,1
7,0,68192,NA,17,0
7,1,50955,NA,3,1
8,0,74000,NA,37,1
9,0,23927,NA,2,0
8,1,110827,NA,11,0
8,1,107406,NA,9,1
8,1,69814,NA,4,0
7,1,3456,NA,10,1
6,1,53703,NA,30,0
8,0,17227,NA,3,1
10,1,36000,NA,2,1
8,1,4923,NA,9,0
6,0,62763,NA,12,0
8,0,220000,NA,40,0
8,1,95000,NA,2,0
9,1,108074,NA,2,0
7,0,100000,NA,5,0
8,1,175000,NA,7,1
10,1,175000,NA,11,1
6,0,186000,NA,25,1
10,0,165000,NA,31,1
8,1,23697,NA,3,0
5,0,76328,NA,9,0
8,1,85886,NA,29,1
7,0,105000,NA,25,1
6,0,46622,NA,15,1
8,1,180000,NA,33,1
2,1,52216,NA,7,1
7,1,172000,NA,8,1
6,1,11064,NA,1,0
6,0,140000,NA,19,0
5,1,118919,NA,18,0
8,1,109554,NA,12,0
8,1,3456,NA,3,0
9,1,159500,NA,5,1
3,1,11600,NA,0.5,1
4,0,44516,NA,1,1
6,1,15140,NA,5,0
7,1,3137,NA,5,0
7,0,27973,NA,4,1
4,0,99099,NA,15,1
4,0,160000,NA,25,1
9,1,110974,NA,17,0
10,0,83919,NA,33,0
8,0,140000,NA,2,1
9,1,111417,NA,4,0
5,1,34770,NA,3,0
8,1,121018,NA,20,0
8,0,170000,NA,23,0
8,0,185000,NA,6,1
9,1,130000,NA,30,0
8,1,92492,NA,23,0
7,1,115000,NA,10,0
7,0,140000,NA,13,0
8,1,300000,NA,11,0
6,0,57334,NA,22,0
4,1,31822,NA,4,0
8,0,54000,NA,13,0
8,1,185000,NA,44,0
8,1,99099,NA,31,0
8,0,165165,NA,25,0
6,0,53703,NA,2,0
8,1,150000,NA,5,0
10,1,7178,NA,2,0
7,0,43883,NA,5,0
7,0,40406,NA,6,1
9,0,250000,NA,24,0
7,1,175000,NA,10,1
2,0,45111,NA,7,0
9,0,130000,NA,28,0
8,1,44757,NA,9,0
7,1,122402,NA,29,0
5,0,20475,NA,3,1
8,0,58154,NA,7,1
6,0,180000,NA,6,0
9,1,180000,NA,6,0
10,1,68400,NA,5,1
9,0,103063,NA,6,1
1,1,128000,NA,7,1
3,1,350000,NA,25,1
7,1,100000,NA,5,1
10,1,82703,NA,3,0
10,1,220000,NA,6,0
9,0,269000,NA,10,1
8,1,50773,NA,5,0
6,1,190000,NA,10,0
8,0,163000,NA,12,0
3,1,326000,NA,16,1
5,1,25458,NA,4,0
7,0,45737,NA,3,0
6,0,120000,NA,2,0
9,1,36518,NA,3,0
8,0,70000,NA,2,0
8,0,73895,NA,4,0
3,0,87231,NA,10,1
10,0,54504,NA,6,1
6,1,165000,NA,3,1
7,1,11791,NA,3,0
9,0,66055,NA,20,1
6,0,185000,NA,20,1
9,1,48333,NA,2,0
5,1,53703,NA,8,1
10,1,180000,NA,42,1
10,0,210000,NA,13,1
8,1,78325,NA,17,0
7,0,125000,NA,12,0
7,1,99099,NA,6,0
8,0,150000,NA,10,0
8,0,220000,NA,15,1
6,0,150000,NA,22,0
7,0,160000,NA,38,1
10,0,49044,NA,27,1
9,1,96000,NA,11,1
7,1,175000,NA,7,0
8,1,800000,NA,20,1
7,1,60000,NA,7,0
6,0,52853,NA,1,0
6,1,75976,NA,5,0
8,0,172000,NA,7,0
8,1,11189,NA,15,1
8,0,31000,NA,23,0
9,1,80000,NA,7,0
5,1,29000,NA,1,0
8,1,216559,NA,28,1
8,1,165000,NA,22,1
7,1,29909,NA,12,0
8,1,330000,NA,5,1
8,1,190000,NA,25,1
10,1,240000,NA,3,1
7,1,120000,NA,23,0
7,0,114351,NA,24,0
8,0,69814,NA,5,1
3,0,140000,NA,30,0
6,1,36518,NA,6,0
7,1,96722,NA,5,0
6,1,115000,NA,9,1
8,1,89189,NA,20,0
7,1,75000,NA,4,1
8,1,30000,NA,7,0
7,0,95708,NA,20,1
7,1,75184,NA,11,1
5,1,89000,NA,2,0
9,1,170000,NA,10,0
10,0,120000,NA,9,0
9,0,225400,NA,30,1
4,1,44542,NA,7,0
8,1,167194,NA,10,1
6,1,145652,NA,13,0
8,1,70000,NA,7,0
9,0,152000,NA,14,1
6,1,36266,NA,7,1
9,0,130000,NA,30,1
9,1,175000,NA,9,0
3,0,155000,NA,3,0
9,0,209000,NA,10,0
5,1,39740,NA,18,0
9,0,225000,NA,13,1
7,1,66066,NA,2,0
7,0,363465,NA,5,1
8,0,57461,NA,10,0
3,0,64444,NA,20,0
7,0,2647,NA,1,0
6,1,125000,NA,8,1
7,1,127288,NA,18,1
6,0,55000,NA,12,0
7,1,29092,NA,5,0
1,0,203000,NA,10,0
8,1,110000,NA,6,0
5,1,15892,NA,2,0
5,0,100000,NA,8,0
10,1,110000,NA,23,0
8,0,85886,NA,2,0
5,1,21760,NA,3,0
8,0,66242,NA,2,0
0,1,200000,NA,20,1
2,0,155000,NA,3,0
7,1,41392,NA,3,0
7,0,300000,NA,20,0
7,0,64691,NA,10,0
8,1,41392,NA,8,0
8,0,13181,NA,28,0
7,1,79279,NA,18,1
9,1,110000,NA,31,0
9,0,290772,NA,10,0
6,1,40000,NA,4,0
5,0,54442,NA,8,0
5,0,110000,NA,24,0
5,1,39947,NA,2,0
9,0,56925,NA,9,0
7,1,2543,NA,20,0
5,0,28011,NA,17,0
5,0,45111,NA,5,0
6,0,99099,NA,7,1
8,1,41392,NA,4,0
4,0,130000,NA,18,1
8,1,73842,NA,1,0
10,1,250000,NA,16,0
10,0,280000,NA,17,1
6,1,62000,NA,4,0
8,0,21564,NA,5,0
9,1,71781,NA,12,0
8,1,15074,NA,6,1
10,1,100962,NA,10,0
9,0,13427,NA,3,1
6,1,21189,NA,7,0
7,1,34090,NA,2,0
9,1,132132,NA,25,1
9,1,138739,NA,10,0
1,1,80000,NA,7,1
9,1,209000,NA,10,0
6,0,160000,NA,10,1
8,1,30549,NA,4,0
7,1,70082,NA,11,0
7,1,193331,NA,26,1
9,0,45000,NA,16,1
8,0,98862,NA,12,1
6,0,102427,NA,19,1
7,1,7178,NA,4,0
8,1,239887,NA,16,1
10,1,21481,NA,12,0
7,1,39640,NA,5,0
7,0,54835,NA,6,0
9,0,174766,NA,25,0
6,1,125000,NA,21,1
3,1,74285,NA,3,0
3,0,8974,NA,4,0
6,0,63997,NA,6,0
6,0,138000,NA,26,1
7,0,31703,NA,13,0
7,0,85925,NA,5,0
7,1,114855,NA,8,1
8,1,75000,NA,23,1
9,0,100000,NA,15,0
2,1,3404,NA,0.5,0
6,1,73748,NA,30,0
9,1,64800,NA,8,0
3,1,17945,NA,5,0
10,1,123360,NA,17,1
8,0,69369,NA,22,0
7,1,14720,NA,3,0
4,0,156000,NA,6,0
6,1,32696,NA,6,0
8,0,83777,NA,10,1
7,0,53703,NA,17,0
10,1,178343,NA,22,0
6,1,123543,NA,20,1
4,0,140000,NA,16,1
8,1,1795,NA,7,0
9,0,6798,NA,5,0
8,1,150000,NA,9,1
6,1,21189,NA,7,0
7,1,160000,NA,11,1
8,0,120000,NA,7,0
8,0,57334,NA,10,0
8,1,97000,NA,15,0
8,0,112457,NA,20,0
8,1,75976,NA,7,0
8,1,354,NA,6,0
3,0,87231,NA,11,0
9,1,118147,NA,35,0
9,0,109039,NA,2,0
2,0,8951,NA,2,0
6,1,17446,NA,0.5,0
7,0,135000,NA,5,1
5,1,118147,NA,6,0
6,1,93000,NA,2,0
4,0,52629,NA,20,0
9,1,95955,NA,6,1
7,1,70000,NA,11,1
6,0,118147,NA,16,1
8,0,52853,NA,1,1
8,0,85000,NA,28,1
7,0,32222,NA,1,1
6,0,139900,NA,6,0
8,0,45111,NA,1,0
9,0,62706,NA,4,0
10,1,267515,NA,19,1
8,1,22405,NA,2,1
6,1,11320,NA,3,0
7,1,20000,NA,6,1
7,1,150000,NA,7,0
8,0,148000,NA,40,1
7,0,79786,NA,15,0
9,0,57134,NA,22,0
6,0,73036,NA,9,0
8,1,1728,NA,13,1
5,0,80555,NA,40,0
8,0,35890,NA,5,0
5,0,100275,NA,9,1
6,1,40000,NA,4,0
8,1,137500,NA,3,1
4,1,52461,NA,2,0
10,1,336000,NA,8,0
7,1,107406,NA,14,1
5,1,98736,NA,11,1
7,0,118919,NA,20,1
6,0,67500,NA,4,0
9,1,50481,NA,5,0
6,1,56465,NA,8,0
6,1,617,NA,2,1
7,0,200000,NA,20,0
7,1,301210,NA,31,1
3,1,47568,NA,2,0
0,1,12138,NA,3,0
7,1,48333,NA,5,1
7,1,67180,NA,0.5,1
5,0,155000,NA,1,0
6,1,37592,NA,20,1
7,1,75260,NA,5,0
6,1,494,NA,3,1
8,0,140000,NA,40,0
7,1,99099,NA,23,0
8,1,59817,NA,5,1
5,0,26852,NA,3,0
7,1,40000,NA,2,0
9,1,90000,NA,0.5,0
7,1,35890,NA,7,0
7,0,51443,NA,11,0
10,1,166320,NA,9,0
6,1,16111,NA,2,0
7,0,35645,NA,4,1
10,0,67666,NA,24,0
8,1,48407,NA,3,1
9,1,166000,NA,9,1
5,0,23927,NA,9,0
7,1,38283,NA,8,0
7,1,1358,NA,2,1
5,0,59073,NA,0.5,0
9,0,8374,NA,2,0
7,0,8374,NA,1,1
7,1,21534,NA,5,0
2,1,57559,NA,4,0
6,0,27516,NA,20,0
1,1,64341,NA,4,0
8,1,96666,NA,13,1
8,0,70675,NA,23,0
8,1,123517,NA,18,0
9,1,62296,NA,7,1
9,1,70063,NA,12,0
9,0,77064,NA,14,1
7,1,5099,NA,2,0
8,0,3209,NA,8,0
8,0,6162,NA,4,0
6,1,45111,NA,6,0
9,0,85925,NA,13,0
10,0,60000,NA,0.5,0
10,0,55973,NA,4,0
6,0,29909,NA,0.5,1
6,1,10049,NA,9,0
7,0,38283,NA,10,0
8,1,47854,NA,11,1
3,1,5025,NA,2,0
10,1,225000,NA,25,1
7,1,19953,NA,4,1
5,1,44831,NA,5,0
7,1,118265,NA,6,0
9,1,467,NA,3,0
5,0,47259,NA,14,0
3,1,95040,NA,5,0
10,1,37026,NA,7,0
8,1,260000,NA,14,1
7,1,22731,NA,7,0
9,1,78407,NA,13,0
2,0,49407,NA,5,1
8,1,96666,NA,18,0
8,0,86093,NA,34,0
7,0,33879,NA,35,0
2,1,41888,NA,3,0
3,0,9111,NA,12,0
7,0,300000,NA,10,0
7,1,2549,NA,2,0
4,0,74000,NA,4,0
10,1,13160,NA,3,0
3,1,51507,NA,12,0
6,1,35653,NA,4,0
7,0,207642,NA,10,1
5,1,500000,NA,17,1
9,1,99099,NA,4,1
8,1,79894,NA,11,0
10,0,91250,NA,10,0
7,1,100962,NA,10,1
8,1,68789,NA,7,1
7,1,40149,NA,2,0
7,0,29696,NA,7,0
8,0,101910,NA,9,0
2,1,174463,NA,25,1
10,1,88073,NA,12,0
8,0,140000,NA,23,0
3,1,46185,NA,3,1
6,0,55278,NA,6,0
6,0,6580,NA,3,0
8,0,60809,NA,24,0
7,0,56051,NA,34,1
9,0,113334,NA,28,0
7,1,5551,NA,2,0
8,1,37592,NA,4,0
7,0,75184,NA,12,0
7,1,114559,NA,10,0
5,0,72000,NA,3,1
8,1,25409,NA,0.5,0
8,1,74110,NA,19,1
7,1,35890,NA,7,1
10,0,13987,NA,5,1
7,1,30933,NA,5,0
3,1,1795,NA,2,0
2,1,60927,NA,8,0
7,0,27595,NA,10,0
9,0,35890,NA,9,1
8,0,286623,NA,4,0
8,0,58598,NA,2,1
4,1,38216,NA,6,0
8,1,7733,NA,9,0
7,0,57230,NA,26,0
5,1,111417,NA,0.5,0
9,0,50000,NA,0.5,0
6,1,8917,NA,17,1
8,1,24000,NA,3,0
8,1,35981,NA,8,0
6,0,181732,NA,9,0
5,0,88500,NA,7,0
9,1,1234,NA,3,0
3,1,19200,NA,7,1
0,1,19870,NA,1,0
6,0,52461,NA,16,0
8,0,144842,NA,8,0
6,1,49622,NA,0.5,1
9,0,82703,NA,20,1
7,0,50773,NA,3,0
8,1,87231,NA,4,1
8,0,121000,NA,6,1
7,0,64444,NA,9,0
8,0,75184,NA,35,0
9,0,38666,NA,9,0
10,0,118147,NA,35,0
7,1,60781,NA,10,0
9,0,170000,NA,12,0
8,1,5307,NA,10,1
8,0,78431,NA,18,1
8,0,157140,NA,12,1
8,0,53703,NA,10,0
4,0,31822,NA,3,0
7,0,4307,NA,4,0
7,0,107406,NA,28,1
9,1,19576,NA,3,0
3,1,79617,NA,8,0
4,0,149500,NA,35,1
7,1,104,NA,10,1
7,0,82360,NA,26,0
10,1,4307,NA,0.5,1
7,1,40000,NA,6,1
7,0,93443,NA,33,1
1,1,28059,NA,2,0
4,1,63694,NA,5,1
8,0,64444,NA,16,0
6,0,77332,NA,16,0
4,1,80000,NA,7,0
8,1,73036,NA,7,0
8,1,85925,NA,9,0
8,1,190000,NA,9,0
6,1,6512,NA,2,0
7,0,88862,NA,9,1
8,0,48333,NA,4,0
8,1,4034,NA,1,0
6,0,28712,NA,10,1
4,0,89147,NA,19,0
9,1,24144,NA,2,1
6,1,45033,NA,2,0
3,1,5742,NA,3,0
7,0,330000,NA,9,0
8,1,72001,NA,2,0
6,1,35890,NA,14,0
6,1,63526,NA,5,0
8,1,46185,NA,5,0
10,0,59073,NA,27,1
8,1,91295,NA,11,0
6,1,11405,NA,4,0
8,1,115000,NA,22,0
8,1,139628,NA,12,0
8,1,52411,NA,3,0
10,0,10900,NA,1,0
6,1,110380,NA,11,0
8,1,85925,NA,12,1
2,0,91295,NA,19,0
8,1,76433,NA,6,0
8,1,89172,NA,10,1
3,1,13246,NA,2,0
7,0,8614,NA,9,0
7,1,27926,NA,2,0
6,1,108280,NA,14,0
7,0,96666,NA,9,0
7,1,39640,NA,3,0
8,0,45111,NA,8,0
9,0,50051,NA,6,0
8,1,400000,NA,39,0
9,1,52166,NA,14,0
8,1,28211,NA,4,0
3,1,73036,NA,6,1
7,1,75000,NA,30,0
8,0,45714,NA,11,0
5,1,56072,NA,5,0
6,0,92653,NA,10,1
5,0,121000,NA,4,0
7,1,9571,NA,2,0
7,1,114649,NA,6,1
5,0,89281,NA,8,0
7,0,182000,NA,30,1
7,1,62930,NA,6,1
7,1,5160,NA,5,0
10,1,115800,NA,11,1
8,1,11108,NA,2,1
7,1,148,NA,0.5,0
9,1,99581,NA,11,1
6,1,80000,NA,18,1
8,1,131400,NA,8,1
8,0,38666,NA,5,0
9,0,15553,NA,1,0
8,0,2073,NA,8,1
8,0,82582,NA,29,1
7,1,48333,NA,5,0
6,1,13170,NA,7,0
8,1,40814,NA,7,1
8,1,7998,NA,1,1
6,1,75184,NA,5,0
8,0,37592,NA,21,0
7,1,5551,NA,2,0
7,1,5025,NA,0.5,0
6,0,82582,NA,4,0
6,0,70656,NA,14,1
3,1,30267,NA,4,0
7,1,115874,NA,5,0
10,1,57325,NA,4,0
7,1,53703,NA,30,0
7,1,10935,NA,4,0
3,0,165000,NA,35,0
8,0,42494,NA,0.5,0
6,1,250000,NA,10,0
8,0,76000,NA,4,1
8,1,96666,NA,5,1
3,1,89048,NA,15,0
10,1,70275,NA,3,0
8,1,3625,NA,2,0
8,0,35444,NA,3,0
8,1,34338,NA,2,0
8,1,108480,NA,7,0
6,1,62296,NA,5,0
9,0,44818,NA,22,1
8,1,85925,NA,17,0
9,1,29621,NA,6,1
10,1,225000,NA,18,1
9,1,35890,NA,6,0
8,0,37796,NA,1,0
9,1,770,NA,10,1
7,1,78980,NA,8,0
